smax,actFrac,Log10N,Log10ug,Sigma_g,Kappa,Log10V,T,P,ac,smaxes_arg,actFrac_arg,smaxes_mbn,actFrac_mbn,logTSmax,Smax_Twomey,actFrac_Twomey,delta_smax,delta_actFrac
8.826442000199651e-5,0.9999996393857427,1.8505,0.4299999999999997,1.6,0.9834,0.2605000000000004,310.722,57562.5,0.6791499999999999,5.795533776129319e-5,0.9999932770899297,1.0377205771859737e-4,0.9999998888737398,-2.9268843888838845,0.013974424209270201,1,-0.013886159789268205,-3.6061425734423835e-7
0.006687098042309706,0.9908695271641788,1.1275,-1.234,1.8,1.0086,-0.13249999999999984,311.898,85392.5,0.36505,0.005627804001489919,0.9852613049441101,0.008485251761972904,0.9958894582004154,-3.1693222671550383,0.007937960301220402,1,-0.001250862258910696,-0.009130472835821246
1.2407501258270007e-5,0.18506442257152197,3.6685,-0.17400000000000038,1.6,0.8286000000000001,0.2965,310.318,54647.5,0.8969499999999999,2.2691125223944224e-5,0.4750751112033037,2.0561486338847316e-5,0.42010549596259855,-2.9046763389659165,0.014717495869991855,0.07937131300499693,-0.014705088368733585,0.10569310956652504
0.002831351945952341,0.9596001824510934,1.0525,-1.238,1.6,1.0614000000000001,-0.7534999999999998,311.994,84732.5,0.25255000000000005,0.0027976410875155157,0.9598465226541035,0.003312969514280557,0.9766409662569668,-3.5524111282399904,0.0032477599547922776,1,-4.1640800883993665e-4,-0.04039981754890665
0.001036787075648728,0.9926351144181297,1.2175,-0.5700000000000003,1.8,0.4878,-0.9724999999999999,311.626,84567.5,0.62065,7.599700352549755e-4,0.9818183689671511,0.0013445579510554671,0.9969322004220127,-3.6875100985742977,0.002369784871292416,1,-0.0013329977956436881,-0.007364885581870317
1.0308074079754415e-6,0.7605335263866405,3.4795,0.9660000000000002,1.6,0.41700000000000004,0.4135,313.706,83137.5,0.90505,1.3802989994659647e-6,0.8650644033360911,0.09999995232105255,1,-2.8325001767325197,0.017416421338094394,0.13119387649301156,-0.017415390530686418,0.629339649893629
6.262622706938035e-4,0.932532567446661,1.1425,-0.6260000000000003,1.8,0.3702,-1.4615,311.026,87372.5,0.5063500000000001,5.241489849459352e-4,0.9014982896851348,7.422102521173657e-4,0.9540194596833724,-3.9891694432933664,0.001172421901245703,1,-5.461596305518995e-4,-0.06746743255333898
9.59207509943085e-4,0.964820768836413,3.0835000000000004,-0.8339999999999996,1.8,1.1058,0.6505000000000001,313.322,64107.5,0.87535,8.142232143600218e-4,0.9470187235808291,0.0010135908124223347,0.9689427197134629,-2.6862971814392287,0.024495365420011846,0.3742515129592104,-0.023536157910068762,0.5905692558772027
0.02885500815466513,0.0012659280586258816,2.3755,-2.802,1.6,0.6186,-0.5764999999999998,310.474,93917.5,0.4649500000000001,0.007799112813809965,5.885374700336072e-7,0.044364950028657923,0.005139394958590551,-3.4432215494766467,0.004189950792939222,0.9427869549783062,0.024665057361725907,-0.9415210269196803
0.006625750658716756,0.239628990236483,3.0775000000000006,-1.914,1.6,0.5946,0.45250000000000057,313.878,102937.5,0.21205000000000002,0.007252598915148329,0.27393246946515476,0.0065785110548138605,0.2276875526278298,-2.8084414559880537,0.018421878881316238,0.33858176508322135,-0.011796128222599482,-0.09895277484673834
2.5225903668347094e-4,0.45312310220127927,3.1674999999999995,-0.9420000000000002,1.8,1.1898,-0.42349999999999977,311.09,102222.5,0.5315500000000001,2.4157787296897573e-4,0.43501840282225746,2.1572655654512348e-4,0.38530567132956123,-3.3488373373252815,0.005221964590662961,0.16621245520100414,-0.00496970555397949,0.28691064700027513
5.5533557275879026e-5,0.8022183050035705,1.4215,-0.25,1.6,0.8058,-1.6775,311.75,90397.5,0.8213500000000001,6.712569832847394e-5,0.8643996341139633,5.971827008528635e-5,0.8251393291598429,-4.122417742801176,8.591795324222086e-4,1,-8.036459751463295e-4,-0.1977816949964295
0.005004912164804247,0.9989239586697574,1.1785,-0.8780000000000001,1.8,0.519,-0.2675000000000003,313.914,97602.5,0.33265,0.003529985447417619,0.9963668329689946,0.006597391918003558,0.9996556897638308,-3.2526024543474197,0.006536329281930234,1,-0.001531417117125987,-0.0010760413302426386
0.0018055200564728326,0.036508376532193534,3.3235,-1.71,1.6,0.4674,-0.8734999999999999,310.162,83907.5,0.6629499999999999,0.0012720755447437745,0.011181020318438983,0.0016098767664283514,0.025355192914099527,-3.6264379612998847,0.0027326494471920405,0.08957020428238337,-9.271293907192079e-4,-0.05306182775018983
3.7546946968201287e-6,0.8559380747981199,3.1765,0.6660000000000004,1.8,0.6594000000000001,0.30850000000000044,311.294,95622.5,0.13645000000000002,4.277353661734901e-6,0.89018611713071,0.09999995232105255,1,-2.897273655659927,0.014973865319812794,0.2481210239264582,-0.014970110625115973,0.6078170508716617
0.0019364034211696388,0.9896186440039233,1.3525,-0.9219999999999997,1.6,0.543,-0.6604999999999999,311.41,61632.5,0.8672500000000001,0.0016252605015039572,0.9795520216228283,0.002209877580925822,0.9934466164604434,-3.4950403326185726,0.0037128629830234954,1,-0.0017764595618538566,-0.010381355996076702
2.5003804532702423e-5,0.8172434952237053,1.9465,0.041999999999999815,1.8,0.7926000000000001,-0.8374999999999999,312.782,69827.5,0.5765500000000001,3.009436578404178e-5,0.8673494989308539,2.9570077740354467e-5,0.8631485045475841,-3.6042299113819167,0.002877954493932222,1,-0.002852950689399519,-0.18275650477629468
0.0010648734793550908,0.8959698168549904,3.1795,-0.8979999999999997,1.8,0.5297999999999999,0.5124999999999997,313.862,63722.5,0.7700499999999999,9.225626072606853e-4,0.8632997788843804,0.0010556481139734385,0.8940708480475398,-2.7714280394581072,0.02008324667700802,0.2771172526251422,-0.01901837319765293,0.6188525642298482
0.0026224807287197147,1.4972386598368124e-6,3.4255,-2.202,1.6,0.10619999999999999,-1.9385,311.838,73237.5,0.34705,0.0018858226147104016,1.1851234039488929e-7,0.011613306587636471,0.004145800165046983,-4.283426104706446,5.901452591271397e-4,0.03836308859055245,0.002032335469592575,-0.03836159135189261
0.0015933765805348872,0.6982187570746481,2.6725000000000003,-1.326,1.6,1.0806,-0.4354999999999998,311.162,99362.5,0.14185,0.0014504918092206858,0.651429027573468,0.0014003080503270028,0.6327558098629589,-3.356240020631271,0.005132558671716886,0.5160164714606312,-0.0035391820911819987,0.18220228561401686
0.009324920874395704,1.1882714521980032e-6,3.3535,-2.866,1.6,0.8214000000000001,-1.3895,311.278,90452.5,0.9716499999999999,0.0030126042718377002,1.3786832694291286e-10,0.04571645747303964,0.004142084880057729,-3.94475334345743,0.0013004208457237957,0.06211029109958046,0.008024500028671909,-0.06210910282812826
0.020999751974576108,0.10138432237721615,1.8415000000000001,-2.4219999999999997,1.6,0.9690000000000001,0.2094999999999998,312.574,96282.5,0.59545,0.017024357331130766,0.06080893354565684,0.023140231501460072,0.12547386671744026,-2.95834579293434,0.012985507356651719,1,0.008014244617924389,-0.8986156776227838
7.481634087522811e-4,0.09717867459777203,3.5695,-1.438,1.8,0.531,-0.8254999999999999,310.482,81982.5,0.82765,4.1860873541277717e-4,0.025812527284674855,5.685475083626807e-4,0.05482461455627157,-3.5968272280759273,0.0029280866371131447,0.05225929717735578,-0.0021799232283608635,0.044919377420416254
7.120008319981531e-4,0.6955239020211421,1.3285,-0.782,1.8,0.15059999999999998,-1.5905,312.442,90562.5,0.7583500000000001,6.304460313158162e-4,0.6522680176686163,6.965479751490056e-4,0.6931689079347286,-4.068748288832753,9.737756771997132e-4,1,-2.617748452015601e-4,-0.3044760979788579
0.005059064452527389,0.26989560684938174,3.5184999999999995,-1.666,1.6,0.21539999999999998,0.6084999999999998,313.838,70872.5,0.73675,0.0038404604123699316,0.15663776024179532,0.0043380519847571845,0.20034258812012673,-2.712206573010192,0.023058652403622,0.13417251630191623,-0.01799958795109461,0.1357230905474655
0.002914037347761877,4.137072886796417e-4,3.6144999999999996,-2.294,1.8,0.3426,-1.4015,312.558,88417.5,0.67555,0.0019088231164350769,7.005846290403443e-5,0.0072176115861535065,0.009900958067284705,-3.9521560267634195,0.0012781561752707531,0.03381921827253661,0.0016358811724911239,-0.03340551098385697
1.8262007261883386e-4,1,1.2025000000000001,0.5620000000000003,1.6,0.9485999999999999,0.07450000000000001,310.326,62567.5,0.19585000000000002,8.883435982189638e-5,0.9999999876298125,2.3122687061317266e-4,0.9999999999979355,-3.041625980126721,0.010692614822343452,1,-0.010509994749724617,0
8.817667668049232e-8,4.137072886796419e-4,3.1975,0.8220000000000001,1.8,0.1698,-1.2125,310.67,68947.5,0.60265,2.711712413743757e-7,0.019460608837452157,0.09999995232105255,1,-3.835563764694086,0.0016776792095287727,0.09849485942834472,-0.0016775910328520921,-0.09808115213966509
7.076746720576083e-6,0.8730472570245111,2.2765,0.5380000000000003,1.8,0.5057999999999999,-0.4205000000000001,312.398,71697.5,0.86545,8.110731543795347e-6,0.9051727382581707,0.09999995232105255,1,-3.3469866664987844,0.005244558361560721,1,-0.005237481614840145,-0.12695274297548886
0.002127630805655878,0.09717867459777205,3.4285000000000005,-1.574,1.8,0.1566,-0.39349999999999974,311.314,86437.5,0.66655,0.001767389984208954,0.06298485463802263,0.0018306675422936677,0.06764114420149489,-3.330330629060308,0.005452352462002822,0.09271789533077768,-0.003324721656346944,0.004460779266994369
6.71683418178458e-5,0.8373385344819348,3.0925000000000002,-0.2699999999999996,1.8,1.0721999999999998,0.3354999999999997,313.138,69277.5,0.10585,7.928184759108976e-5,0.8779940390944321,9.019033238990231e-5,0.9052028643542697,-2.8806176182214513,0.015567143277605524,0.3057831602196219,-0.015499974935787678,0.5315553742623129
0.0021139774880116154,0.0932695183252423,1.3645,-1.678,1.6,0.525,-1.5545,311.818,99967.5,0.91675,0.0014812181972760565,0.03515101473649144,0.0021734851343184706,0.10220334342264908,-4.046540238914784,0.0010255549203936581,1,0.0010884225676179573,-0.9067304816747577
0.0019862314726281334,0.5470570758411305,2.8255,-1.31,1.8,0.369,-0.2555000000000003,310.218,100627.5,0.25165000000000004,0.0018147308812207239,0.5039607375645304,0.0017552692467719317,0.4887054754153194,-3.24519977104143,0.006650187995169187,0.40240518197096625,-0.004663956522541053,0.14465189387016425
0.008525209318695326,0.054358086855305375,2.7684999999999995,-2.162,1.6,0.579,0.21850000000000014,313.694,53162.5,0.74755,0.005215923623964751,0.010597779680558195,0.008892066421210765,0.0586819415532739,-2.9527937804548476,0.013154790094254734,0.6027865658066174,-0.004629580775559408,-0.548428478951312
0.00799047614027337,0.9999998969663146,1.6495,-0.6219999999999999,1.6,0.2466,0.3534999999999999,310.662,89242.5,0.32275,0.00441454773425083,0.9999935916757895,0.011245171474516393,0.9999999936498957,-2.869513593262467,0.01597566417404305,1,-0.007985188033769682,-1.0303368536135338e-7
0.0011179282072385373,0.0010776779137389426,3.9475,-1.79,1.8,0.11699999999999999,-1.7495,311.218,87262.5,0.28045000000000003,5.622297416416819e-4,6.11165482258085e-5,0.0021528669694811106,0.009965254360612198,-4.1668338426371125,7.746114684536447e-4,0.012857708179068979,3.433167387848926e-4,-0.011780030265330036
0.0026594954716514076,0.6645512520688999,1.0945,-1.502,1.6,1.1802,-0.9754999999999998,310.462,96007.5,0.41275000000000006,0.0027570099607526093,0.6887722329319932,0.0028650041984766726,0.7075343322090833,-3.689360769400795,0.002359575741606417,1,2.9991973004499066e-4,-0.33544874793110013
6.946399133977979e-4,0.9992798644304735,1.7635,-0.266,1.8,0.49979999999999997,-0.3005,311.802,97437.5,0.8492500000000001,4.639024621220026e-4,0.9969213512915623,7.705980366840958e-4,0.9995424772951207,-3.27295983343889,0.006233169294638358,1,-0.00553852938124056,-7.201355695265477e-4
4.214387424013396e-5,0.005915019550167594,3.9925,-1.03,1.8,1.1454000000000002,-0.9904999999999999,310.022,82092.5,0.54145,2.7044083463363608e-5,0.0012499785964274392,6.336715297074988e-5,0.01983057798922597,-3.6986141235332815,0.002309186036124272,0.017943764662115343,-0.002267042161884138,-0.012028745111947748
5.580359919969844e-8,7.396031714425275e-7,3.6235,0.44200000000000017,1.8,0.5166,-1.4525000000000001,310.278,91937.5,0.60805,2.277860613436574e-7,8.920492200350533e-4,0.09999995232105255,1,-3.983617430813874,0.0011877059239348072,0.03216722262082204,-0.0011876501203356075,-0.0321664830176506
3.8883374702117477e-7,0.02376976784061674,2.2735,0.71,1.6,0.39540000000000003,-1.6925,313.406,95897.5,0.33625000000000005,8.100601680427079e-7,0.17158342889224454,0.09999995232105255,1,-4.131671096933663,8.408314019377144e-4,0.6272108531642471,-8.404425681906932e-4,-0.6034410853236303
6.981574641018141e-4,0.11904109275419558,3.2305,-1.454,1.8,0.7817999999999999,-0.9544999999999999,313.89,68177.5,0.6431499999999999,4.3229909044730766e-4,0.042566583145196846,5.424928260408339e-4,0.07150518601006302,-3.6764060736153135,0.0024319739719334535,0.10590429285929845,-0.0017338165078316394,0.013136799894897133
0.005867267503030851,0.8900966841475505,1.0075,-1.458,1.6,0.5478,-0.2615000000000003,310.838,57617.5,0.28135,0.006802357334801662,0.926323449239041,0.00702211598187685,0.9322829269423113,-3.248901112694425,0.00659301285628697,1,-7.257453532561187e-4,-0.1099033158524495
1.353147691159542e-5,0.7355126096443807,1.9135,0.12600000000000033,1.8,0.9426000000000001,-1.0775000000000001,311.57,85447.5,0.79885,1.7086358312506427e-5,0.8127596271611698,1.5871465656091463e-5,0.7895946311600078,-3.752283577501705,0.002037435751628701,1,-0.0020239042747171054,-0.2644873903556193
2.596455948758224e-4,0.5001043955354928,2.8585,-0.8940000000000001,1.6,1.017,-0.6935,310.302,80717.5,0.9194500000000001,2.3106087038581502e-4,0.43920630166618224,2.0815417121164504e-4,0.38187961220238675,-3.5153977117100434,0.003540657537703964,0.289843499556703,-0.0032810119428281414,0.21026089597878977
0.011860100449103598,6.677406172685341e-4,2.3485,-2.602,1.6,0.7097999999999999,-1.1584999999999999,310.734,63667.5,0.49105,0.00345192268730237,4.0026518157890405e-7,0.018939251361489294,0.004660473822820088,-3.8022516898171332,0.001813255162508759,0.7176514467561748,0.010046845286594839,-0.7169837061389063
4.586354853870742e-5,0.784332125718083,2.5195,-0.17799999999999994,1.8,0.8789999999999999,-0.4385000000000001,312.078,88087.5,0.7016500000000001,5.4213793572801904e-5,0.8344502630786255,5.148280282737688e-5,0.8195967321109143,-3.3580906914577686,0.005110447400041838,0.7326786975333189,-0.00506458385150313,0.05165342818476404
1.8121450339321022e-4,0.4531231022012793,2.2584999999999997,-0.7779999999999996,1.8,0.7638,-1.2755,310.198,91277.5,0.77815,1.7290811626273847e-4,0.43641596209223943,1.5561201768461616e-4,0.39006438824276357,-3.8744278520505304,0.0015322651449120232,0.8253982898222657,-0.001351050641518813,-0.3722751876209864
0.006978057750674839,0.4812876186637898,2.7835,-1.582,1.6,0.14100000000000001,0.6415000000000002,312.034,64547.5,0.7520499999999999,0.006150704340994899,0.40125523727347984,0.006737019715607166,0.45008452497868384,-2.6918491939187206,0.02418014621186222,0.7428712735157526,-0.017202088461187377,-0.2615836548519628
0.0010557113918281574,0.024621632232531238,2.5614999999999997,-1.826,1.8,1.1201999999999999,-1.7315,311.854,82642.5,0.42355,8.953988337710755e-4,0.015085845460977451,0.0010529348838701842,0.023467747184560413,-4.155729817678129,7.949392168298478e-4,0.3159828884353533,2.607721749983095e-4,-0.2913612562028221
9.190694654116765e-6,0.2698956068493821,3.4825000000000004,0.782,1.6,0.003,0.12250000000000005,312.994,67682.5,0.70975,1.601883314079173e-5,0.5680304378174664,1.4090000452124512e-5,0.49604074891042715,-3.012015246902763,0.011457343205610789,0.11019542512390164,-0.011448152510956672,0.15970018172548045
7.397155815919885e-7,0.007374151954411161,3.2755,0.17400000000000038,1.8,1.0097999999999998,-0.7295,310.574,55967.5,0.44425000000000003,1.7990048222199793e-6,0.07393144856850849,0.09999995232105255,1,-3.537605761628012,0.0033618932764580846,0.10868348721011434,-0.003361153560876493,-0.10130933525570318
0.002218739384413608,0.07181051579006262,2.5705,-1.67,1.6,0.36179999999999995,-0.8225,311.678,57287.5,0.9428500000000001,0.001577108143083775,0.02574033928763908,0.0020312111551314595,0.0556651533508876,-3.5949765572494297,0.0029407555316449123,0.5222922296457779,-7.220161472313042e-4,-0.45048171385571534
0.004030795690006262,0.02462163223253123,1.5445,-1.97,1.8,0.1998,-1.3325,313.57,82202.5,0.7178500000000001,0.0023964378529954997,0.004980309644202408,0.004716613887697459,0.03423844762940962,-3.90959059775398,0.0014115911361366606,1,0.002619204553869602,-0.9753783677674688
0.005325166876667029,5.7541743409210185e-5,3.7555000000000005,-2.734,1.8,0.861,-1.5065,313.47,95512.5,0.7376499999999999,0.002477930828931983,1.2714479451108114e-6,0.021694343580603605,0.009813993129249469,-4.016929505690826,0.0010989018957832215,0.023009838194212876,0.004226264980883808,-0.022952296450803666
0.00186190208246708,0.002950785626185807,3.3475,-2.07,1.8,0.4938,-1.3415,313.286,70762.5,0.17605,0.0018702946903477035,0.0030758902146375148,0.0028084837862104176,0.011016606117824745,-3.915142610233472,0.0013934260411264622,0.06473863895778449,4.684760413406178e-4,-0.06178785333159868
2.1003389787494113e-5,0.927246666456376,2.2015000000000002,0.17799999999999994,1.8,1.1874,-0.5375000000000001,311.514,98922.5,0.5054500000000001,2.194290612196444e-5,0.9339620018320534,2.388517808285542e-5,0.945502021060351,-3.419162828732181,0.004431838465998349,1,-0.004410835076210855,-0.07275333354362401
0.006203604290469058,0.9945858453654398,1.8475000000000001,-1.27,1.6,0.8549999999999999,0.18850000000000033,310.822,104972.5,0.17785,0.005786482047256436,0.9929772850390921,0.007658474973738193,0.9978389705029259,-2.9713004887198213,0.012598937531739959,1,-0.0063953332412709,-0.0054141546345601865
5.867037004855289e-5,0.00821624558733928,2.8975,-0.8739999999999997,1.8,0.2322,-1.9685,312.438,52887.5,0.19135000000000002,3.161679489218862e-5,9.110106001021198e-4,7.538415674818679e-5,0.016503131348063763,-4.301932812971419,5.652088099560475e-4,0.12717846084573436,-5.065384399074946e-4,-0.11896221525839508
7.298732504125384e-8,2.208997190268657e-7,3.6925,0.5419999999999998,1.6,0.471,-1.1225,312.65,81817.5,0.27955,2.7482741446446773e-7,7.141651550296535e-4,0.09999995232105255,1,-3.7800436398991653,0.0019096726252063416,0.0331828408959777,-0.0019095996378813004,-0.033182619996258676
0.013390113488633042,0.18287699597227552,1.2295,-2.246,1.8,0.8765999999999999,-0.23449999999999993,310.602,85007.5,0.96175,0.01108363921926667,0.13346872278041255,0.015098724064230917,0.218958966810876,-3.2322450752559484,0.006854233931776663,1,0.006535879556856379,-0.8171230040277244
0.004155798433280083,0.4625124477070704,3.2815,-1.662,1.6,0.6606,0.4615,313.618,89297.5,0.45325000000000004,0.003583432964165402,0.38408043848171264,0.003588461452573537,0.38391601074543374,-2.8028894435085623,0.018662031691920333,0.21277155360802655,-0.014506233258640248,0.24974089409904385
0.002196456222946462,0.9847527649175101,1.9885000000000002,-0.6859999999999999,1.8,0.147,-0.22249999999999992,313.066,100407.5,0.86815,0.0016864566924337848,0.969641319884235,0.002702024146392942,0.9920359699067045,-3.224842391949959,0.0069736303425218076,1,-0.004777174119575346,-0.01524723508248993
0.0016253953636245733,0.3046352945633368,1.0885,-0.9539999999999997,1.8,0.0138,-1.5125,313.242,91057.5,0.97435,0.0014336900188003652,0.2424378853634041,0.0016595045908540489,0.2968353694450131,-4.0206308473438215,0.001089454062345283,1,5.359413012792904e-4,-0.6953647054366632
8.322246089344209e-5,0.9999454367112033,1.9075,0.46199999999999974,1.6,0.1962,0.00849999999999973,311.554,56242.5,0.40105,6.611105046574743e-5,0.9998164520274454,1.0083235261496156e-4,0.9999842352078026,-3.082340738309663,0.00972375309238247,1,-0.009640530631489027,-5.4563288796716236e-5
9.507291996335914e-5,0.999873486657501,2.1835,0.3819999999999997,1.8,0.6666000000000001,0.5635000000000003,313.258,56627.5,0.22105000000000002,6.441212939380179e-5,0.9993481057052861,1.2134361231233925e-4,0.999958232266694,-2.7399666354076517,0.021612694895603336,1,-0.021517621975639976,-1.265133424990239e-4
0.008086175131656865,0.9999851847316729,1.1035,-0.8300000000000001,1.8,1.0433999999999999,-0.02750000000000008,310.314,94852.5,0.57205,0.004470728026133087,0.9997701778265566,0.010982740587890148,0.9999969525368305,-3.104548788227631,0.009232810514743546,1,-0.0011466353830866804,-1.4815268327139641e-5
8.805424844625224e-7,0,3.7315000000000005,-0.3179999999999996,1.6,0.1374,-1.8935,313.158,83632.5,0.6377499999999999,2.476074397170477e-6,1.2897494122286125e-7,1.5280635496019383e-5,0.005088184297234701,-4.255666042308985,6.296278397298071e-4,0.019460928843540056,-6.287472972453446e-4,-0.019460928843540056
0.005433984288631862,0.06253927200707564,2.9305,-2.174,1.8,1.0494,-0.024499999999999744,312.29,81707.5,0.9671500000000001,0.0037139214030247588,0.025552083713743963,0.0056835310222208505,0.06953948821047368,-3.1026981174011334,0.009272757933361738,0.36092217404201915,-0.0038387736447298764,-0.2983829020349435
0.0038140926858607825,0.021247207021468022,1.7425,-2.062,1.6,0.8226,-1.3505,310.738,86767.5,0.38935,0.002341448648837683,0.0031126822067792906,0.004205486631244421,0.027699147295665746,-3.920694622712964,0.0013754947040850425,1,0.00243859798177574,-0.978752792978532
0.004803639145523727,0.001803884680775296,1.6375,-2.474,1.8,0.9198,-1.6655,311.362,104642.5,0.8942500000000001,0.002282481723660567,8.452227764489124e-5,0.008987787868082523,0.012480018456848879,-4.115015059495186,8.74145895312352e-4,1,0.003929493250211375,-0.9981961153192247
2.2518692660056315e-4,0.9730475109624321,1.5655000000000001,-0.3700000000000001,1.8,1.0506,-0.7925,311.114,62182.5,0.22735000000000002,2.0565092135933582e-4,0.9659370008017603,2.71019980898127e-4,0.983732104420831,-3.5764698489844564,0.003070498733710665,1,-0.002845311807110102,-0.02695248903756786
0.032112877346421285,0.0020013042872010067,2.0245,-2.806,1.6,0.6245999999999999,-0.6275,310.742,97932.5,0.12025000000000001,0.019074598812657016,1.5877405634654967e-4,0.04681986751437188,0.006196039708787209,-3.4746829535271018,0.0038934439108860024,1,0.028219433435535284,-0.997998695712799
1.455531872679294e-5,0.0322667698891085,2.6065000000000005,-0.5499999999999998,1.8,1.0638,-1.4435,312.15,74392.5,0.66475,2.3885533722535595e-5,0.09575108036581248,2.783903861069121e-5,0.1288371173182397,-3.978065418334382,0.0012031891934558862,0.33625098460683367,-0.0011886338747290933,-0.3039842147177252
9.334423674561997e-6,0.9986037707160998,1.4005,0.8260000000000005,1.8,1.0278,-0.7235,311.25,93147.5,0.7313500000000001,6.9887810988967256e-6,0.9961213826349843,1.0453337042999917e-5,0.9990947195012797,-3.533904419975017,0.0033910478859179144,1,-0.0033817134622433523,-0.0013962292839001522
2.1952989141291135e-5,0.8504364142198503,3.2154999999999996,0.1900000000000004,1.6,0.33180000000000004,0.43450000000000033,310.346,55637.5,0.24895,2.8698215881165824e-5,0.9200082496852229,2.7831193002639348e-5,0.9134498162265116,-2.8195454809470384,0.017950804727987043,0.24387291236445138,-0.01792885173884575,0.6065635018553989
0.003489725791334416,0.37659162532701257,1.7545,-1.682,1.8,0.7145999999999999,-0.48050000000000015,311.174,69882.5,0.80065,0.003161753384118922,0.3321404991777343,0.003576047046631574,0.383454653175631,-3.3840000830287313,0.004810707176806901,1,-0.0013209813854724848,-0.6234083746729875
7.070110262159699e-4,0.01381542015859777,3.7225,-1.506,1.8,0.18539999999999998,-1.4855,312.042,77032.5,0.50995,2.385881710898666e-4,2.988966202626496e-4,7.00409224908799e-4,0.013435321187048486,-4.003974809905345,0.0011326192082453195,0.025128326405200487,-4.2560818202934956e-4,-0.011312906246602717
2.3321927226703444e-6,0.026539499123418433,2.7235,0.19399999999999995,1.6,0.42539999999999994,-1.1735,312.058,88362.5,0.9392500000000001,5.011228297888132e-6,0.19636749210827364,0.09999995232105255,1,-3.8115050439496203,0.001774532356543399,0.30002922812904886,-0.0017722001638207287,-0.27348972900563046
1.295858225453431e-6,7.859805541484777e-4,2.9215,0.20999999999999996,1.6,0.21419999999999997,-1.4165,312.022,100517.5,0.69625,3.436666188984971e-6,0.03606431268749463,0.09999995232105255,1,-3.961409380895906,0.001250860627136227,0.1653535657727218,-0.0012495647689107735,-0.16456758521857334
0.001303539439045165,0.8274775560272605,1.7365,-1.1099999999999999,1.8,0.9125999999999999,-0.8885000000000001,312.778,94577.5,0.99595,0.0011380518692841297,0.7885149980651628,0.0013224997330084443,0.8344472655694418,-3.635691315432372,0.0026742926000682403,1,-0.0013707531610230752,-0.17252244397273953
